noise_type,noise_degree,snr_mean,snr_std
phase,0.032,29.897474077012802,0.0020541884920261717
phase,0.034,29.371873784948278,0.0019667423413634298
phase,0.036000000000000004,28.875209667064524,0.0022597712619586894
phase,0.038,28.405743704901802,0.0020478351225229263
phase,0.04,27.961160871717667,0.0023644383319799457
phase,0.042,27.537115379616065,0.0017613177642994088
phase,0.044000000000000004,27.132889924225985,0.0016733363488778128
phase,0.046000000000000006,26.746940471507884,0.0022076441437456694
phase,0.048,26.37720694365325,0.001726031269111829
phase,0.05,26.02292788470233,0.0016085085691019605
phase,0.052000000000000005,25.682298377708154,0.0020160149201947906
phase,0.054,25.355817159016926,0.002012382939694013
phase,0.056,25.039910775643808,0.0018233735364186665
phase,0.058,24.73514281378852,0.0012959494061253465
phase,0.06,24.440752453274197,0.0016379952147825678
phase,0.06999999999999999,23.10378505565502,0.0016865227570758649
phase,0.07999999999999999,21.944747006451642,0.00201711783828381
phase,0.08999999999999998,20.92395959077058,0.0020629726299700927
phase,0.09999999999999998,20.01092310304995,0.002130943440602696
phase,0.10999999999999997,19.18559060273347,0.0016261818026859036
phase,0.11999999999999997,18.43224334716797,0.0015991005715554347
phase,0.12999999999999995,17.740160059045863,0.0023582040557240396
phase,0.13999999999999996,17.098343601933234,0.001239827380338865
phase,0.14999999999999997,16.502535078260635,0.0016977939688671217
phase,0.15999999999999995,15.944981786939833,0.0017971580882853284
phase,0.16999999999999993,15.422456423441568,0.0016604786989679102
phase,0.17999999999999994,14.93001980251736,0.0016169557400548325
phase,0.18999999999999995,14.464055308589229,0.0017207722390630614
phase,0.19999999999999993,14.022737714979383,0.0019513627002733078
phase,0.2099999999999999,13.603238953484428,0.0022050847766256015
phase,0.21999999999999992,13.205028216044107,0.0016843928177617078
phase,0.22999999999999993,12.822552575005425,0.0018327505251083819
phase,0.2399999999999999,12.457798887182165,0.0019307222819310791
phase,0.2499999999999999,12.108916459260163,0.0015071557312683098
phase,0.2599999999999999,11.773999743991428,0.0020582605886820013
phase,0.2699999999999999,11.451763682895237,0.0018756362362932276
phase,0.2799999999999999,11.142013337877062,0.0016167718007688383
phase,0.28999999999999987,10.842882580227322,0.0016867754163581233
phase,0.2999999999999999,10.554522549664533,0.002106391843502522
phase,0.3099999999999999,10.27702345671477,0.0019445078603560987
phase,0.3199999999999999,10.007954032332808,0.0025589052710077572
phase,0.32999999999999985,9.74700818238435,0.0013481727498395304
phase,0.33999999999999986,9.495605292143646,0.0015990601060362113
phase,0.34999999999999987,9.251386183279532,0.0018745496579919071
phase,0.3599999999999998,9.013964123196072,0.0018491733124203155
phase,0.36999999999999983,8.783729129367405,0.0016381725146028187
phase,0.37999999999999984,8.55996361485234,0.001752741646775398
phase,0.38999999999999985,8.343257162306044,0.0016297024567190816
phase,0.39999999999999986,8.130820804172092,0.0018078513297251303
phase,0.4099999999999998,7.925791033992061,0.0015476871056564027
phase,0.4199999999999998,7.725336127811008,0.001689027109203737
phase,0.4299999999999998,7.52943738301595,0.0014806168555394216
phase,0.4399999999999998,7.339091336285627,0.001394193335410492
phase,0.4499999999999998,7.1534915676823365,0.002210207239379416
phase,0.4599999999999998,6.9724926418728295,0.001606701347258781
phase,0.4699999999999998,6.79577981101142,0.002169038945829759
phase,0.4799999999999998,6.622986369662815,0.0018170781575586239
phase,0.48999999999999977,6.45469135708279,0.0015278420156865523
phase,0.4999999999999998,6.289329475826687,0.0013194024351808587
phase,0.5099999999999998,6.1283073601899325,0.0022527768610294497
phase,0.5199999999999998,5.970097347542092,0.0018425448374175036
phase,0.5299999999999998,5.815795562885426,0.0015348742434982065
phase,0.5399999999999998,5.664802904482241,0.0012251595205202627
phase,0.5499999999999998,5.5164566393251775,0.001893849596389509
phase,0.5599999999999998,5.372594568464491,0.0018435640024744551
phase,0.5699999999999998,5.230147008542661,0.0018924788700160876
phase,0.5799999999999998,5.0918172906946255,0.0015885124155667744
phase,0.5899999999999996,4.955256444436532,0.0017818897128325
phase,0.5999999999999996,4.821777802926523,0.0016106477230674967
phase,0.6099999999999997,4.690714500568531,0.001678134542424574
phase,0.6199999999999997,4.563013500637478,0.001875776007798983
phase,0.6299999999999997,4.4363310601976185,0.002022124643289349
phase,0.6399999999999997,4.313626819186741,0.0015545698326393674
phase,0.6499999999999997,4.1924561394585504,0.0014083224135539006
phase,0.6599999999999997,4.073956948739511,0.0018801352324475883
phase,0.6699999999999997,3.956914742787679,0.0011994675894089724
phase,0.6799999999999997,3.8426534599728055,0.0016675093792031645
phase,0.6899999999999997,3.7296109905949346,0.0019516904118773509
phase,0.6999999999999997,3.6189033543622053,0.0017602699555188243
phase,0.7099999999999997,3.510846182152077,0.0014923957624535529
phase,0.7199999999999998,3.4043410707403114,0.0017551984759651958
phase,0.7299999999999998,3.2988372378879123,0.0016299128939022435
phase,0.7399999999999998,3.1960201969853155,0.002104801014679541
phase,0.7499999999999996,3.0954977406395807,0.0016512638010442115
phase,0.7599999999999996,2.995828628540039,0.0019134589036802652
phase,0.7699999999999996,2.8976626131269665,0.0016247717599319623
phase,0.7799999999999996,2.8016639992042824,0.0019578880191573693
phase,0.7899999999999996,2.7069960876747414,0.002021674515303375
phase,0.7999999999999996,2.6144331561194525,0.0018355629296905103
